"SampleName","glycan","area","narea"
"A_16","GP7",86509,0.578697865917412
"A_17","GP7",104903,0.560441694494285
"A_18","GP7",115662,0.575930858420408
"A_19","GP7",117532,0.564151253130787
"A_20","GP7",117014,0.601592868450569
"A_21","GP7",109466,0.56506831371662
"A_22","GP7",90390,0.573628218472199
"A_23","GP7",55213,0.581624345023442
"A_24","GP7",117786,0.568044481336894
"B_01","GP7",93505,0.574780543926007
"B_02","GP7",126255,0.588422677214823
"B_03","GP7",109609,0.579406200754847
"B_04","GP7",108547,0.582424897976244
"B_05","GP7",112070,0.593959746838636
"B_06","GP7",115259,0.601526039816401
"B_07","GP7",113227,0.604172427258071
"B_08","GP7",118340,0.568436426601307
"B_09","GP7",112230,0.580294645730972
"B_10","GP7",120875,0.592844151608997
"B_11","GP7",104898,0.580115442408951
"B_12","GP7",121924,0.588477276675205
"B_13","GP7",125203,0.601183765853561
"B_14","GP7",126111,0.598855995151067
"B_15","GP7",127083,0.582058511163553
"B_16","GP7",120241,0.604327681998422
"B_17","GP7",108410,0.559542126177498
"B_18","GP7",112300,0.585771347936027
"B_19","GP7",125482,0.593599492960201
"B_20","GP7",107438,0.607344070664871
"B_21","GP7",117346,0.576281044976794
"B_22","GP7",110807,0.592359441530145
"B_23","GP7",119301,0.578700413721245
"B_24","GP7",81571,0.580934128062179
"C_01","GP7",130088,0.589471947994806
"C_02","GP7",119809,0.571886919432198
"C_03","GP7",116187,0.563633289810994
"C_04","GP7",121175,0.577353560886156
"C_05","GP7",115836,0.563214337878425
"C_06","GP7",124181,0.588123106274713
"C_07","GP7",119983,0.564536619151042
"C_08","GP7",94807,0.581740430263462
"C_09","GP7",109709,0.565258594381605
"C_10","GP7",112892,0.582128652432913
"C_11","GP7",112884,0.577292674099507
"C_12","GP7",117618,0.570457749930292
"C_13","GP7",109850,0.576627858238259
"C_14","GP7",122804,0.56988087418178
"C_15","GP7",99043,0.56942447612839
"C_16","GP7",115147,0.570350605112436
"C_17","GP7",119992,0.58602351117028
"C_18","GP7",120572,0.574719656621069
"C_19","GP7",123291,0.598952732669922
"C_20","GP7",118655,0.582889998628436
"C_21","GP7",130450,0.589591835221986
"C_22","GP7",119503,0.571495605189566
"C_23","GP7",118607,0.603312918212077
"C_24","GP7",122558,0.61489743798922
"D_01","GP7",101817,0.567012341652878
"D_02","GP7",125519,0.578538013757902
"D_03","GP7",102162,0.55971857269956
"D_04","GP7",96395,0.570524849717499
"D_05","GP7",94692,0.579814185388073
"D_06","GP7",125602,0.568988663670313
"D_07","GP7",118832,0.577419735731539
"D_08","GP7",120417,0.559928696358476
"D_09","GP7",115860,0.554557661288759
"D_10","GP7",99731,0.56685554462489
"D_11","GP7",113188,0.576813188162803
"D_12","GP7",113311,0.582272544825109
"D_13","GP7",123247,0.570654618592718
"D_14","GP7",113256,0.55345736148478
"D_15","GP7",119602,0.561188329260954
"D_16","GP7",112930,0.554397798707403
"D_17","GP7",121666,0.577966528428983
"D_18","GP7",122697,0.563251577074118
"D_19","GP7",108108,0.557978214137327
"D_20","GP7",119066,0.568151262817891
"D_21","GP7",120230,0.582262820642275
"D_22","GP7",116084,0.579478608027329
"D_23","GP7",114987,0.55417795972078
"D_24","GP7",118253,0.568861170752494
"E_01","GP7",115774,0.584749362464903
"E_02","GP7",117420,0.584107645736275
"E_03","GP7",116077,0.578576456782566
"E_04","GP7",114705,0.575806402547534
"E_05","GP7",111155,0.586669670167666
"E_06","GP7",114183,0.57517239732639
"E_07","GP7",114320,0.56961335948612
"E_08","GP7",117983,0.574405701418285
"E_09","GP7",117871,0.572489988795572
"E_10","GP7",122865,0.58216821114703
"E_11","GP7",109227,0.572034640599926
"E_12","GP7",118511,0.563986919382959
"E_13","GP7",114857,0.572010229718456
"E_14","GP7",122698,0.568620603105433
"E_15","GP7",115166,0.559627659988027
"E_16","GP7",122944,0.568022684685222
"E_17","GP7",120390,0.568690021896857
"E_18","GP7",114099,0.569746666241225
"E_19","GP7",125485,0.575207201336547
"E_20","GP7",103243,0.572371545711416
"E_21","GP7",118533,0.555100905405529
"E_22","GP7",116258,0.577323613577638
"E_23","GP7",106892,0.563182890603678
"E_24","GP7",119279,0.59839660672968
"E_25","GP7",126454,0.584205405759515
"E_26","GP7",119631,0.563766803531621
"E_27","GP7",120569,0.55679951735329
"E_28","GP7",101047,0.563051084152085
"E_29","GP7",100911,0.569571083527836
"E_30","GP7",114890,0.561913430410819
"E_31","GP7",113016,0.564529047875726
"E_32","GP7",118077,0.574316067177426
"E_33","GP7",108690,0.56376475557901
"E_34","GP7",105292,0.618022034834556
"E_35","GP7",102589,0.572893043696099
"E_35_R2","GP7",82853,0.610936210172144
"E_36","GP7",105320,0.570479886684018
"E_37","GP7",112433,0.567893827750271
"E_38","GP7",125130,0.606765721465682
"E_38_R2","GP7",104315,0.586671942767949
"E_39","GP7",109793,0.566923814161679
"E_39_R2","GP7",103507,0.578850458365431
"E_40","GP7",118163,0.6008620748396
"E_40_R2","GP7",104672,0.581642336084825
"E_41","GP7",116180,0.568367663529474
"E_42","GP7",113586,0.568571547705854
"E_43","GP7",109819,0.566148671830032
"E_44","GP7",112411,0.551814644552257
"E_45","GP7",111212,0.567401910264662
"E_46","GP7",110997,0.571035846895287
"E_47","GP7",135253,0.571256682340645
"E_48","GP7",123037,0.57125861174551
"E_49","GP7",120208,0.564348355534018
"E_50","GP7",113374,0.565983471788963
"E_51","GP7",120385,0.565667442238228
"E_52","GP7",121510,0.566896280421397
"E_53","GP7",135571,0.569343842465984
"E_54","GP7",120660,0.566491399880251
"E_55","GP7",133195,0.565738403190986
"E_56","GP7",135573,0.592707329852889
"E_57","GP7",110467,0.561989444771197
"E_58","GP7",124084,0.583941963084838
"E_59","GP7",122457,0.602012055579374
"E_60","GP7",112927,0.556144508630097
"E_61","GP7",112013,0.574269999131005
"E_62","GP7",117961,0.558139671328737
"E_63","GP7",133566,0.595764109420839
"E_64","GP7",114916,0.567945572195675
"E_65","GP7",111394,0.578336827596605
"E_65_R1","GP7",106492,0.591776741704778
"E_66","GP7",112521,0.578906604755286
"E_67","GP7",121713,0.592374169949523
"E_67_R1","GP7",107330,0.590997445435155
"E_68","GP7",112782,0.566032650741915
"E_69","GP7",97436,0.566681636888488
"E_70","GP7",122899,0.59209672115944
"E_70_R1","GP7",92409,0.593029082997439
"E_71","GP7",111195,0.559235988936889
"E_72","GP7",115796,0.551118716833275
"E_73","GP7",115083,0.572905444988771
"E_74","GP7",131421,0.568202526903917
"E_75","GP7",116560,0.585849846423001
"E_76","GP7",114664,0.569454881934359
"E_77","GP7",129011,0.600428734720624
"E_78","GP7",114112,0.559814802713752
"E_79","GP7",129160,0.596063424729571
"E_80","GP7",124098,0.568955177896492
"E_81","GP7",127928,0.562336698702733
"E_82","GP7",125024,0.564509439969195
"E_83","GP7",122009,0.557600141711392
"E_84","GP7",111918,0.560303546566552
"E_85","GP7",114155,0.56434892806085
"E_86","GP7",128207,0.578935537467141
"E_87_R1","GP7",105859,0.570678338962092
"E_88_R1","GP7",103359,0.571222161423661
"E_89_R1","GP7",106035,0.575315365437162
"E_90_R1","GP7",100938,0.574643476585632
"E_91_R1","GP7",99576,0.580634394506015
"E_92_R1","GP7",110851,0.583459941507155
"E_93_R1","GP7",110136,0.574608808091061
"E_94_R1","GP7",111654,0.564717121250614
"E_95_R1","GP7",109233,0.572332859607247
"E_96_R1","GP7",115139,0.582717562431892
"A_01_R1","GP8",3399173,18.7582173393372
"A_02_R1","GP8",3634511,18.8202754830523
"A_03_R1","GP8",3730699,18.83863831153
"A_04_R1","GP8",2890160,18.770968414041
"A_05","GP8",3214445,18.7081609077196
"A_06","GP8",3076215,18.8159962713168
"A_07","GP8",3823603,18.8445039847154
"A_08","GP8",2405717,18.7152150503589
"A_09","GP8",3357987,18.8208685791613
"A_10","GP8",3990428,18.7926424194114
"A_11","GP8",3781299,18.7737430468542
"A_12","GP8",4136723,18.8747659602718
"A_13","GP8",4059674,18.8860020552039
"A_14","GP8",4127884,18.7494586327763
"A_15","GP8",4286349,18.7097667462676
"A_16","GP8",2812296,18.8127211449453
"A_17","GP8",3532941,18.8746503015961
"A_18","GP8",3769129,18.7681148559359
"A_19","GP8",3927688,18.8528239722523
"A_20","GP8",3636475,18.6958605491546
"A_21","GP8",3645236,18.8168687959651
"A_22","GP8",2976367,18.8884622162788
"A_23","GP8",1794236,18.9008265864467
"A_24","GP8",3912316,18.8678579206869
"B_01","GP8",3054622,18.7769348660323
"B_02","GP8",4024736,18.7576407445477
"B_03","GP8",3554434,18.7891605595695
"B_04","GP8",3500840,18.7842720649226
"B_05","GP8",3539609,18.7595722811436
"B_06","GP8",3610006,18.8402867706075
"B_07","GP8",3517295,18.7680734942432
"B_08","GP8",3921082,18.8345938861814
"B_09","GP8",3638527,18.8133096003526
"B_10","GP8",3827902,18.7743479928222
"B_11","GP8",3400422,18.80529002371
"B_12","GP8",3889490,18.7729772879453
"B_13","GP8",3909326,18.7713020185558
"B_14","GP8",3957288,18.7917441249326
"B_15","GP8",4115571,18.8499101284034
"B_16","GP8",3737932,18.786734816142
"B_17","GP8",3649320,18.8354235947059
"B_18","GP8",3620560,18.8853099864939
"B_19","GP8",3982957,18.8415968480123
"B_20","GP8",3310308,18.7130804359211
"B_21","GP8",3842671,18.8711882755443
"B_22","GP8",3493105,18.673673387116
"B_23","GP8",3892400,18.8810947969302
"B_24","GP8",2633241,18.7534732234811
"C_01","GP8",4141548,18.7667299618258
"C_02","GP8",3963964,18.9212760368598
"C_03","GP8",3876957,18.8074571885475
"C_04","GP8",3967203,18.9022387357808
"C_05","GP8",3904594,18.9848002727483
"C_06","GP8",3973343,18.8178129299562
"C_07","GP8",4021341,18.9209659084493
"C_08","GP8",3063101,18.7953388851081
"C_09","GP8",3667591,18.8966933745329
"C_10","GP8",3650843,18.8256060290732
"C_11","GP8",3670262,18.7698466091368
"C_12","GP8",3892882,18.8808235683665
"C_13","GP8",3579571,18.7899896143995
"C_14","GP8",4069849,18.8864296432351
"C_15","GP8",3281461,18.8659896293604
"C_16","GP8",3801340,18.8289453415035
"C_17","GP8",3855111,18.8278025549301
"C_18","GP8",3951054,18.8331320552972
"C_19","GP8",3882985,18.8637003241625
"C_20","GP8",3852240,18.9240417033956
"C_21","GP8",4168606,18.8407517198726
"C_22","GP8",3944182,18.8621430346334
"C_23","GP8",3673037,18.6834729077621
"C_24","GP8",3720178,18.6648600749348
"D_01","GP8",3374521,18.7924909805515
"D_02","GP8",4084735,18.8272251501955
"D_03","GP8",3447275,18.8867078042998
"D_04","GP8",3186493,18.859623838901
"D_05","GP8",3069184,18.7931020652865
"D_06","GP8",4158265,18.8373246089794
"D_07","GP8",3879219,18.8496163476569
"D_08","GP8",4040151,18.7863547715139
"D_09","GP8",3927979,18.8010603127167
"D_10","GP8",3304923,18.7846700334733
"D_11","GP8",3704145,18.8765565860984
"D_12","GP8",3687066,18.9467686522768
"D_13","GP8",4062690,18.8109472231409
"D_14","GP8",3875028,18.9364163714032
"D_15","GP8",4033043,18.9235686945669
"D_16","GP8",3856667,18.9332125666119
"D_17","GP8",3996763,18.9863662491034
"D_18","GP8",4130030,18.9592729313954
"D_19","GP8",3647290,18.8247711606998
"D_20","GP8",3948014,18.838872051826
"D_21","GP8",3893584,18.8562688367931
"D_22","GP8",3797455,18.9564792516318
"D_23","GP8",3931363,18.9471394702163
"D_24","GP8",3913666,18.8268595527744
"E_01","GP8",3730837,18.843648463476
"E_02","GP8",3804258,18.9243415444847
"E_03","GP8",3777995,18.831111769276
"E_04","GP8",3769238,18.9211575182029
"E_05","GP8",3563771,18.8093775099914
"E_06","GP8",3744972,18.8644940416718
"E_07","GP8",3786117,18.8647902709719
"E_08","GP8",3882685,18.9030317995919
"E_09","GP8",3889643,18.8916839382781
"E_10","GP8",3990635,18.9087277848918
"E_11","GP8",3603684,18.8729167859202
"E_12","GP8",3967446,18.8808435280965
"E_13","GP8",3788922,18.8695694960282
"E_14","GP8",4077531,18.8965438426144
"E_15","GP8",3889186,18.898772731867
"E_16","GP8",4094112,18.9155102293889
"E_17","GP8",4004761,18.9174152403163
"E_18","GP8",3769583,18.8231916788894
"E_19","GP8",4136959,18.963291297239
"E_20","GP8",3401228,18.8561561333645
"E_21","GP8",4037739,18.9091018930696
"E_22","GP8",3793266,18.83691474463
"E_23","GP8",3578727,18.855272766357
"E_24","GP8",3746513,18.7954347895995
"E_25","GP8",4061681,18.7645783974466
"E_26","GP8",4008847,18.8918830323021
"E_27","GP8",4088633,18.881709900843
"E_28","GP8",3390815,18.8941983622389
"E_29","GP8",3339401,18.8485521489623
"E_30","GP8",3863980,18.8982701439533
"E_31","GP8",3770069,18.8319659428381
"E_32","GP8",3884479,18.8937617174666
"E_33","GP8",3637278,18.8662171556069
"E_34","GP8",3183109,18.6835799612524
"E_35","GP8",3376549,18.8558367251754
"E_35_R2","GP8",2558026,18.8622102997092
"E_36","GP8",3477703,18.8374441071085
"E_37","GP8",3746673,18.9242701991283
"E_38","GP8",3832331,18.5832900512291
"E_38_R2","GP8",3328604,18.7202087464427
"E_39","GP8",3653838,18.8668473881657
"E_39_R2","GP8",3367822,18.834139801107
"E_40","GP8",3666296,18.6432150633966
"E_40_R2","GP8",3388023,18.8265974895781
"E_41","GP8",3860608,18.8865962193424
"E_42","GP8",3757639,18.8094186074858
"E_43","GP8",3664302,18.8905354308829
"E_44","GP8",3845775,18.8785347043702
"E_45","GP8",3702696,18.8910979348391
"E_46","GP8",3654436,18.8006338566324
"E_47","GP8",4474054,18.8966843223654
"E_48","GP8",4058697,18.8444582825952
"E_49","GP8",4011108,18.8312109316297
"E_50","GP8",3785864,18.8997164291712
"E_51","GP8",4003756,18.8129286527886
"E_52","GP8",4049117,18.8908679638799
"E_53","GP8",4485446,18.8370747491254
"E_54","GP8",4008975,18.821895075708
"E_55","GP8",4455332,18.923776503365
"E_56","GP8",4298901,18.7942299204998
"E_57","GP8",3707145,18.8597170217017
"E_58","GP8",4001098,18.8292529303925
"E_59","GP8",3814391,18.7519649076285
"E_60","GP8",3835120,18.8872539599693
"E_61","GP8",3666964,18.7998483487937
"E_62","GP8",3987340,18.8663425799707
"E_63","GP8",4205922,18.760293597349
"E_64","GP8",3822679,18.8927008595443
"E_65","GP8",3614598,18.7663172195723
"E_65_R1","GP8",3381247,18.7896117319522
"E_66","GP8",3682374,18.9453580200953
"E_67","GP8",3855996,18.7670374555609
"E_67_R1","GP8",3412478,18.7903268480729
"E_68","GP8",3755320,18.847278235748
"E_69","GP8",3234223,18.8100371905907
"E_70","GP8",3878865,18.6874038708217
"E_70_R1","GP8",2911295,18.6830568904006
"E_71","GP8",3753892,18.8795494849793
"E_72","GP8",3972438,18.9063951540618
"E_73","GP8",3775037,18.7928647353134
"E_74","GP8",4357983,18.841866618001
"E_75","GP8",3738350,18.7895656603932
"E_76","GP8",3796036,18.8522224255091
"E_77","GP8",4000276,18.6176423499801
"E_78","GP8",3846892,18.8722227814876
"E_79","GP8",4067136,18.7695185274151
"E_80","GP8",4116735,18.8740970384512
"E_81","GP8",4303108,18.9152925620765
"E_82","GP8",4177234,18.8610828797693
"E_83","GP8",4126113,18.8569793500251
"E_84","GP8",3762859,18.8382855566564
"E_85","GP8",3820076,18.8853383181725
"E_86","GP8",4163673,18.8016119719861
"E_87_R1","GP8",3481647,18.7693113180018
"E_88_R1","GP8",3412523,18.8595938812097
"E_89_R1","GP8",3460777,18.7771790866367
"E_90_R1","GP8",3321587,18.9099080768555
"E_91_R1","GP8",3219410,18.7725975738793
"E_92_R1","GP8",3582594,18.8568446444677
"E_93_R1","GP8",3612924,18.8495855429977
"E_94_R1","GP8",3738866,18.9102194660451
"E_95_R1","GP8",3592842,18.8249112994884
"E_96_R1","GP8",3734489,18.9002191004674
"A_01_R1","GP9",1799829,9.93229340067185
"A_02_R1","GP9",1933430,10.0117141555488
"A_03_R1","GP9",1979731,9.99690306377532
"A_04_R1","GP9",1546153,10.0419316322538
"A_05","GP9",1704574,9.92066894008613
"A_06","GP9",1637077,10.0133556100137
"A_07","GP9",2020944,9.96015728120486
"A_08","GP9",1273137,9.90433735288429
"A_09","GP9",1789162,10.0279074543259
"A_10","GP9",2117756,9.97342421403494
"A_11","GP9",2004615,9.95269797968098
"A_12","GP9",2197101,10.0247870515089
"A_13","GP9",2151420,10.0086170814718
"A_14","GP9",2195296,9.97135857952871
"A_15","GP9",2274020,9.92601950432583
"A_16","GP9",1493952,9.9937212796709
"A_17","GP9",1871054,9.99605992440932
"A_18","GP9",2008273,10.0000552716755
"A_19","GP9",2087307,10.0190319208272
"A_20","GP9",1935228,9.94940232472915
"A_21","GP9",1935603,9.99166794470274
"A_22","GP9",1572463,9.97908119596692
"A_23","GP9",948573,9.99245014456598
"A_24","GP9",2067035,9.96865352826487
"B_01","GP9",1621274,9.96606332894597
"B_02","GP9",2146121,10.0021881465839
"B_03","GP9",1891822,10.0003959303017
"B_04","GP9",1863954,10.0013194126269
"B_05","GP9",1868320,9.90190839844348
"B_06","GP9",1907126,9.95311385844831
"B_07","GP9",1865365,9.95347487588871
"B_08","GP9",2087247,10.0259187604724
"B_09","GP9",1929128,9.9747184293834
"B_10","GP9",2031269,9.96257246738082
"B_11","GP9",1807774,9.99749865379129
"B_12","GP9",2058849,9.93722197931062
"B_13","GP9",2071770,9.94796043690992
"B_14","GP9",2101393,9.97876312310968
"B_15","GP9",2183209,9.99941282546736
"B_16","GP9",1983060,9.96680045129192
"B_17","GP9",1941969,10.0231847913549
"B_18","GP9",1915631,9.99217945697275
"B_19","GP9",2107039,9.96746371628894
"B_20","GP9",1760674,9.95304188717028
"B_21","GP9",2034985,9.99372183382562
"B_22","GP9",1855277,9.91806336787137
"B_23","GP9",2059190,9.9886346713829
"B_24","GP9",1398380,9.9590132032167
"C_01","GP9",2192066,9.93297933055457
"C_02","GP9",2101111,10.0292790789933
"C_03","GP9",2053848,9.96339612014882
"C_04","GP9",2098829,10.0001353153797
"C_05","GP9",2065482,10.0427248612677
"C_06","GP9",2104187,9.96546166179102
"C_07","GP9",2137524,10.0573462266672
"C_08","GP9",1623355,9.96098638465875
"C_09","GP9",1941510,10.0033289299677
"C_10","GP9",1931076,9.95761143061989
"C_11","GP9",1947033,9.9571939967576
"C_12","GP9",2058523,9.98401944226015
"C_13","GP9",1898466,9.96548369156262
"C_14","GP9",2154928,10.0000997723103
"C_15","GP9",1736515,9.98368531005816
"C_16","GP9",2018499,9.99810786272197
"C_17","GP9",2044694,9.98598870882062
"C_18","GP9",2090593,9.96504073163263
"C_19","GP9",2053007,9.97359217493961
"C_20","GP9",2039225,10.0176466010962
"C_21","GP9",2206712,9.97362497421524
"C_22","GP9",2093907,10.0136285128881
"C_23","GP9",1953739,9.93799672460096
"C_24","GP9",1974372,9.90581018324102
"D_01","GP9",1792433,9.98194439618033
"D_02","GP9",2160444,9.95784686457968
"D_03","GP9",1818119,9.96099304710118
"D_04","GP9",1681231,9.95055826148037
"D_05","GP9",1626383,9.95860193336301
"D_06","GP9",2199866,9.96559621338638
"D_07","GP9",2055349,9.9872010604558
"D_08","GP9",2151635,10.0049177490659
"D_09","GP9",2079422,9.95304161187981
"D_10","GP9",1749345,9.94300581275459
"D_11","GP9",1957518,9.97563521279707
"D_12","GP9",1944721,9.99336027080188
"D_13","GP9",2158380,9.99366731586287
"D_14","GP9",2048367,10.0099226104798
"D_15","GP9",2127611,9.98303090589813
"D_16","GP9",2031689,9.97400079038383
"D_17","GP9",2106552,10.0070401459334
"D_18","GP9",2188847,10.0480983620133
"D_19","GP9",1929291,9.95765666492043
"D_20","GP9",2075311,9.90283175205231
"D_21","GP9",2059514,9.97403668628674
"D_22","GP9",2008547,10.0264465362795
"D_23","GP9",2085479,10.0509318206452
"D_24","GP9",2073817,9.97618636775747
"E_01","GP9",1977719,9.9890296991097
"E_02","GP9",2016057,10.0289074087901
"E_03","GP9",2004736,9.99244511543592
"E_04","GP9",1996522,10.0223194318208
"E_05","GP9",1886650,9.95762973525103
"E_06","GP9",1991537,10.0319409251308
"E_07","GP9",2016438,10.0471485599674
"E_08","GP9",2056209,10.010748776583
"E_09","GP9",2059096,10.0008640460249
"E_10","GP9",2104930,9.97373810840937
"E_11","GP9",1916679,10.0378732631165
"E_12","GP9",2105574,10.0203035481336
"E_13","GP9",2006522,9.99287035317948
"E_14","GP9",2157921,10.000475480235
"E_15","GP9",2064725,10.0331453751001
"E_16","GP9",2165225,10.0037164680469
"E_17","GP9",2120421,10.016299235157
"E_18","GP9",2001907,9.99640522156174
"E_19","GP9",2190343,10.0402523568323
"E_20","GP9",1795180,9.95234496702168
"E_21","GP9",2140213,10.0228136810904
"E_22","GP9",2007289,9.96796210991624
"E_23","GP9",1901192,10.0168282579855
"E_24","GP9",1988492,9.97582864803625
"E_25","GP9",2163203,9.99379131031996
"E_26","GP9",2127093,10.0240273961138
"E_27","GP9",2162912,9.98854065039637
"E_28","GP9",1797762,10.0174358778333
"E_29","GP9",1766938,9.97311285376725
"E_30","GP9",2047809,10.0155921317447
"E_31","GP9",2001391,9.99719823438315
"E_32","GP9",2050785,9.97483655433706
"E_33","GP9",1930178,10.0116508270676
"E_34","GP9",1688655,9.91173117837583
"E_35","GP9",1791442,10.0040419536698
"E_35_R2","GP9",1342255,9.89743500880608
"E_36","GP9",1843213,9.98401009660567
"E_37","GP9",1982409,10.0130551988881
"E_38","GP9",2079254,10.0824746537234
"E_38_R2","GP9",1790423,10.0694141761628
"E_39","GP9",1943260,10.0341585630033
"E_39_R2","GP9",1783961,9.97658750186995
"E_40","GP9",1959765,9.96545842690207
"E_40_R2","GP9",1799686,10.0005117821304
"E_41","GP9",2040934,9.98451445169447
"E_42","GP9",1998444,10.0035074576398
"E_43","GP9",1941204,10.0074674359732
"E_44","GP9",2037723,10.0029836309699
"E_45","GP9",1963548,10.0179916384595
"E_46","GP9",1928226,9.91996330455338
"E_47","GP9",2368327,10.00290289101
"E_48","GP9",2147793,9.97216485688634
"E_49","GP9",2128549,9.9930381324336
"E_50","GP9",2009050,10.0295402296613
"E_51","GP9",2123475,9.9778267384377
"E_52","GP9",2147056,10.0169373735202
"E_53","GP9",2373177,9.96639186870273
"E_54","GP9",2126370,9.98317850127108
"E_55","GP9",2357887,10.0149947541934
"E_56","GP9",2275884,9.94986559783225
"E_57","GP9",1962094,9.98195042545644
"E_58","GP9",2116909,9.96221911875796
"E_59","GP9",2023090,9.94573253894899
"E_60","GP9",2033869,10.0164272107024
"E_61","GP9",1941992,9.95623493837696
"E_62","GP9",2118035,10.0216118781865
"E_63","GP9",2231753,9.95461673249395
"E_64","GP9",2020113,9.98393812597829
"E_65","GP9",1929064,10.0153397309623
"E_65_R1","GP9",1799985,10.002528437981
"E_66","GP9",1943532,9.99923135550919
"E_67","GP9",2060317,10.0275120382202
"E_67_R1","GP9",1819905,10.0210491561974
"E_68","GP9",1990030,9.98760401443433
"E_69","GP9",1717076,9.98640582887164
"E_70","GP9",2092761,10.0824003960191
"E_70_R1","GP9",1558764,10.0032722519389
"E_71","GP9",1981353,9.9648716613883
"E_72","GP9",2107940,10.032515699692
"E_73","GP9",2008983,10.0011061546004
"E_74","GP9",2318779,10.0253086426959
"E_75","GP9",1980605,9.95484844779194
"E_76","GP9",2011900,9.99168245450827
"E_77","GP9",2155682,10.0327368652287
"E_78","GP9",2047807,10.0462061106706
"E_79","GP9",2154067,9.94085284234247
"E_80","GP9",2189141,10.0366090275065
"E_81","GP9",2278323,10.0148883309245
"E_82","GP9",2207639,9.96795059783845
"E_83","GP9",2197129,10.0412218914851
"E_84","GP9",1992661,9.97600944803207
"E_85","GP9",2022732,9.99979533051008
"E_86","GP9",2215278,10.0033785953117
"E_87_R1","GP9",1850462,9.97570901361689
"E_88_R1","GP9",1808063,9.99241144796437
"E_89_R1","GP9",1830460,9.93154867560813
"E_90_R1","GP9",1757437,10.0051487800454
"E_91_R1","GP9",1712290,9.9844788640707
"E_92_R1","GP9",1912947,10.068722381632
"E_93_R1","GP9",1908206,9.95561828332436
"E_94_R1","GP9",1979662,10.0126195719744
"E_95_R1","GP9",1902555,9.96855111285111
"E_96_R1","GP9",1978721,10.014291229321
"A_01_R1","GP10",911161,5.02821011732201
"A_02_R1","GP10",961286,4.97774455435721
"A_03_R1","GP10",974042,4.91854875942532
"A_04_R1","GP10",760539,4.93953744659338
"A_05","GP10",856921,4.98730448124138
"A_06","GP10",822473,5.03074359277837
"A_07","GP10",1011679,4.9860273011484
"A_08","GP10",643578,5.00669890584797
"A_09","GP10",903406,5.0634161477176
"A_10","GP10",1052471,4.95653878726802
"A_11","GP10",1000718,4.96845729321111
"A_12","GP10",1107977,5.05540413616384
"A_13","GP10",1073336,4.99326445963995
"A_14","GP10",1101395,5.00269871702952
"A_15","GP10",1144327,4.99494820684368
"A_16","GP10",752568,5.03426805948208
"A_17","GP10",940391,5.02401576243935
"A_18","GP10",999937,4.97911651861742
"A_19","GP10",1038461,4.98459206409701
"A_20","GP10",972432,4.99947148420807
"A_21","GP10",969920,5.00676976266625
"A_22","GP10",794003,5.03885967863239
"A_23","GP10",474941,5.00311970097221
"A_24","GP10",1030459,4.96957658969601
"B_01","GP10",811621,4.98908036834148
"B_02","GP10",1061194,4.94578919269975
"B_03","GP10",950806,5.02607351690932
"B_04","GP10",933906,5.01101003960867
"B_05","GP10",938068,4.97166620681205
"B_06","GP10",953726,4.97740761111876
"B_07","GP10",935793,4.99333487790997
"B_08","GP10",1037894,4.98543819968681
"B_09","GP10",956483,4.94557572514209
"B_10","GP10",1007834,4.94302786095307
"B_11","GP10",904669,5.003074006832
"B_12","GP10",1030831,4.97539958984595
"B_13","GP10",1027395,4.93321402138223
"B_14","GP10",1052512,4.99800272116183
"B_15","GP10",1089492,4.99003085734993
"B_16","GP10",984064,4.94587633218366
"B_17","GP10",965322,4.98236624228313
"B_18","GP10",955017,4.98149238995388
"B_19","GP10",1044877,4.94284803721471
"B_20","GP10",895635,5.06300011848631
"B_21","GP10",1021112,5.01463612222269
"B_22","GP10",942426,5.03808368644119
"B_23","GP10",1038921,5.03955551524036
"B_24","GP10",703045,5.00696122474255
"C_01","GP10",1102606,4.99627411206846
"C_02","GP10",1039932,4.9639301546542
"C_03","GP10",1034319,5.01757185127439
"C_04","GP10",1057223,5.03727224015469
"C_05","GP10",1027621,4.99646811962572
"C_06","GP10",1053755,4.99059972018675
"C_07","GP10",1066779,5.01934282391114
"C_08","GP10",818971,5.02524646822806
"C_09","GP10",976127,5.02934286118671
"C_10","GP10",960657,4.95363679322047
"C_11","GP10",985190,5.03829568048699
"C_12","GP10",1034724,5.01850333145328
"C_13","GP10",948943,4.98121956923248
"C_14","GP10",1077619,5.00076917490388
"C_15","GP10",880090,5.0598708358575
"C_16","GP10",1015010,5.02758706431929
"C_17","GP10",1010800,4.93660048245648
"C_18","GP10",1035968,4.93805504785867
"C_19","GP10",1026445,4.98651189207143
"C_20","GP10",1012147,4.97214920097574
"C_21","GP10",1100579,4.97426134470508
"C_22","GP10",1042353,4.98481342356393
"C_23","GP10",968093,4.92435533257468
"C_24","GP10",976519,4.89938666792699
"D_01","GP10",910978,5.07317804467089
"D_02","GP10",1087362,5.01183288359388
"D_03","GP10",922907,5.05636331291902
"D_04","GP10",851630,5.04046971072061
"D_05","GP10",824568,5.04896108665011
"D_06","GP10",1101369,4.98930331935724
"D_07","GP10",1022446,4.96819458664139
"D_08","GP10",1068823,4.96993505093097
"D_09","GP10",1040583,4.9806945870606
"D_10","GP10",886427,5.03831366230367
"D_11","GP10",982229,5.00550094529422
"D_12","GP10",973990,5.00505366587717
"D_13","GP10",1078083,4.99170805923303
"D_14","GP10",1023999,5.00405969399461
"D_15","GP10",1062493,4.9853570301622
